n,average_auc
2,0.3982,0.029301194514899903
3,0.4901,0.028832967242377255
4,0.7101000000000001,0.012951447795516905
5,0.7726000000000001,0.006583312236253129
6,0.7947000000000001,0.017605680901345445
7,0.8091999999999999,0.013071342700732763
8,0.8025,0.01700882124075622
9,0.8001999999999999,0.018421726303471133
10,0.8001999999999999,0.018421726303471133
