n,average_auc
2,0.8383,0.013698905065734275
3,0.8626000000000001,0.011880235687897762
4,0.8741,0.01447549653725218
5,0.8798,0.006607571414672727
6,0.8832000000000001,0.009657121724406276
7,0.8854,0.008333066662399856
8,0.8907,0.013377593206552522
9,0.8892,0.00864060183089118
10,0.8931000000000001,0.0035128336140500837
